Ticker,Date,Open,High,Low,Close,Adj Close,Volume
RTX,1962-04-02,0.0,0.6391599774360657,0.6326040029525757,0.6375210285186768,0.096039168536663,228816
RTX,1962-04-03,0.0,0.6358820199966431,0.6194930076599121,0.6227710247039795,0.0938171967864036,205934
RTX,1962-04-04,0.0,0.6276879906654358,0.6063820123672485,0.6080210208892822,0.0915951430797576,320342
RTX,1962-04-05,0.0,0.6112989783287048,0.5899940133094788,0.6096600294113159,0.0918420031666755,488141
RTX,1962-04-06,0.0,0.6063820123672485,0.5899940133094788,0.5899940133094788,0.0888795331120491,175426
RTX,1962-04-09,0.0,0.6063820123672485,0.5899940133094788,0.5899940133094788,0.0888795331120491,175426
RTX,1962-04-10,0.0,0.5965489745140076,0.5850769877433777,0.5899940133094788,0.0888795331120491,228816
RTX,1962-04-11,0.0,0.6014660000801086,0.5867159962654114,0.5949100255966187,0.0896200537681579,442378
RTX,1962-04-12,0.0,0.5949100255966187,0.5817989706993103,0.5899940133094788,0.0888795331120491,266952
RTX,1962-04-13,0.0,0.6096600294113159,0.5899940133094788,0.6096600294113159,0.0918420031666755,327970
RTX,1962-04-16,0.0,0.6096600294113159,0.599826991558075,0.6014660000801086,0.090607650578022,282206
RTX,1962-04-17,0.0,0.6031050086021423,0.599826991558075,0.599826991558075,0.0903607904911041,99154
RTX,1962-04-18,0.0,0.6162160038948059,0.604744017124176,0.6080210208892822,0.0915951430797576,152544
RTX,1962-04-19,0.0,0.6112989783287048,0.6031050086021423,0.6112989783287048,0.0920889601111412,122035
RTX,1962-04-23,0.0,0.6260489821434021,0.6063820123672485,0.6260489821434021,0.0943109989166259,358478
RTX,1962-04-24,0.0,0.6358820199966431,0.6227710247039795,0.6276879906654358,0.0945579186081886,282206
RTX,1962-04-25,0.0,0.6227710247039795,0.5965489745140076,0.599826991558075,0.0903607904911041,274579
RTX,1962-04-26,0.0,0.6145769953727722,0.6031050086021423,0.6031050086021423,0.0908544808626174,129662
RTX,1962-04-27,0.0,0.6129379868507385,0.599826991558075,0.6031050086021423,0.0908544808626174,198307
RTX,1962-04-30,0.0,0.599826991558075,0.5867159962654114,0.5899940133094788,0.0888795331120491,358478
RTX,1962-05-01,0.0,0.5981879830360413,0.5817989706993103,0.5981879830360413,0.0901137962937355,244070
RTX,1962-05-02,0.0,0.6227710247039795,0.6014660000801086,0.6194930076599121,0.0933233797550201,488141
RTX,1962-05-03,0.0,0.6227710247039795,0.6096600294113159,0.6227710247039795,0.0938171967864036,228816
RTX,1962-05-04,0.0,0.6162160038948059,0.6080210208892822,0.6162160038948059,0.0928296446800232,259325
