Ticker,Date,Open,High,Low,Close,Adj Close,Volume,is_gap,log_return,RSI,SMA_20,EMA_20,MACD,ATR,Volatility,Volatility_Norm,AdaptiveWindow,AdaptivePatch
ADBE,1986-08-13,0.0,0.21875,0.2109380066394806,0.2109380066394806,0.1980571895837783,18899200,False,,,,0.2109380066394806,0.0,,,,50,48
ADBE,1986-08-14,0.0,0.2304690033197403,0.2226559966802597,0.2226559966802597,0.2090595513582229,4160000,False,0.0540633208358846,,,0.2120540056909833,0.0009347684363014,,,,50,48
ADBE,1986-08-15,0.0,0.2226559966802597,0.21875,0.21875,0.2053921818733215,4332800,False,-0.0176979122710838,,,0.2126917194346992,0.0013448947587813,,,,50,48
ADBE,1986-08-18,0.0,0.21875,0.2109380066394806,0.2109380066394806,0.1980571895837783,2828800,True,-0.0363654085648006,,,0.2125246991684879,0.0010277134070783,,,,50,48
ADBE,1986-08-19,0.0,0.21875,0.2148440033197403,0.2148440033197403,0.2017245441675186,2060800,False,0.018347298788212,,,0.212745585278131,0.0010790871441173,,,,50,48
ADBE,1986-08-20,0.0,0.2265630066394806,0.2148440033197403,0.2148440033197403,0.2017245441675186,684800,False,0.0,,,0.2129454346154271,0.0011070399336023,,0.03474118736061991,0.16348452429848523,43,40
ADBE,1986-08-21,0.0,0.234375,0.2226559966802597,0.2226559966802597,0.2090595513582229,883200,False,0.0357160220476725,,,0.2138702500501731,0.0017395033850795,,0.02849524803617967,0.13409248283905095,44,48
ADBE,1986-08-22,0.0,0.2304690033197403,0.2226559966802597,0.2226559966802597,0.2090595513582229,1734400,False,0.0,,,0.214706987824467,0.0022151997828457,,0.0267957894270146,0.12609519767431732,44,48
ADBE,1986-08-25,0.0,0.2226559966802597,0.2148440033197403,0.2148440033197403,0.2017245441675186,627200,True,-0.0357160220476725,,,0.2147200369192549,0.0019394729912781,,0.026554506021007042,0.12495977007816736,45,48
ADBE,1986-08-26,0.0,0.2226559966802597,0.2148440033197403,0.2148440033197403,0.2017245441675186,793600,False,0.0,,,0.2147318432431107,0.0017013454709185,,0.025255041386917466,0.11884477016922214,45,48
ADBE,1986-08-27,0.0,0.21875,0.2148440033197403,0.2148440033197403,0.2017245441675186,2540800,False,0.0,,,0.2147425251551706,0.0014953897729625,,0.025255041386917466,0.11884477016922214,45,48
ADBE,1986-08-28,0.0,0.21875,0.2070309966802597,0.2070309966802597,0.1943887025117874,1555200,False,-0.0370433483729699,,,0.2140080938718458,0.0006937272033466,,0.019931499522046692,0.09379333193461542,46,48
ADBE,1986-08-29,0.0,0.21875,0.2070309966802597,0.2070309966802597,0.1943887025117874,1548800,False,0.0,,,0.2133436084250281,5.7738270418494775e-05,,0.019931499522046692,0.09379333193461542,46,48
ADBE,1986-09-02,0.0,0.2304690033197403,0.2226559966802597,0.2226559966802597,0.2090595513582229,1068800,True,0.0727593704206424,,,0.2142305025445739,0.0008052371033617,0.0108815697687012,0.04003438770765546,0.18839318190333695,42,40
ADBE,1986-09-03,0.0,0.234375,0.2226559966802597,0.2226559966802597,0.2090595513582229,403200,False,0.0,58.82326012977148,,0.2150329305574964,0.0013817078459428,0.0111606419086456,0.04003438770765546,0.18839318190333695,42,40
ADBE,1986-09-04,0.0,0.2578130066394806,0.25,0.25,0.2347338646650314,1804800,False,0.1158332354978423,66.66707841812598,,0.2183631276472586,0.0039989007683894,0.0122767857142857,0.062229491794624,0.29283854802592624,38,40
ADBE,1986-09-05,0.0,0.2578130066394806,0.2460940033197403,0.2460940033197403,0.2310663014650344,2137600,False,-0.0157476929360233,66.66707841812598,,0.2210041634255902,0.0056922470463152,0.0128348576171057,0.05697407628459454,0.26810769770323545,39,40
ADBE,1986-09-08,0.0,0.2539060115814209,0.2421880066394806,0.2421880066394806,0.2273988872766494,492800,True,-0.0159990006068421,70.00025940277851,,0.2230216723031036,0.0066424844571331,0.0131138584443501,0.059781046823687706,0.2813166948091801,38,40
ADBE,1986-09-09,0.0,0.2617189884185791,0.25,0.25,0.2347338646650314,499200,False,0.0317466935428656,71.42874789348257,,0.2255910368456651,0.0079344535860247,0.0139509290456771,0.05533010292970839,0.260371514161403,39,40
ADBE,1986-09-10,0.0,0.2734380066394806,0.2617189884185791,0.2617189884185791,0.245737224817276,934400,False,0.0458103916044021,75.00026623699989,0.224609450250864,0.2290317941383236,0.009791107066997,0.0147880007113729,0.054318524447059036,0.25561124430332743,39,40
ADBE,1986-09-11,0.0,0.2421880066394806,0.2304690033197403,0.2304690033197403,0.2163955271244049,1798400,False,-0.1271548959310636,53.333564759360165,0.225586000084877,0.2291686712032205,0.0086412942357489,0.0156250713127,0.06792529769071293,0.31964178038965707,37,40
ADBE,1986-09-12,0.0,0.2421880066394806,0.234375,0.234375,0.2200629413127899,1286400,False,0.0168057250326311,54.83884583243452,0.226171950250864,0.229664512041009,0.0079535569181166,0.0159040710755756,0.06952894807521569,0.3271882127418425,36,32
