Ticker,Date,Open,High,Low,Close,Adj Close,Volume,is_gap,log_return,RSI,SMA_20,EMA_20,MACD,ATR,Volatility,Volatility_Norm,AdaptiveWindow
ABT,1980-03-17,0.0,0.5120279788970947,0.4979990124702453,0.501505970954895,0.2030268758535385,7513463,False,,,,0.501505970954895,0.0,,,,50
ABT,1980-03-18,0.0,0.5120279788970947,0.4944919943809509,0.5050129890441895,0.2044466733932495,5303621,False,0.0069686363018382,,,0.501839972677685,0.0002797621267813,,,,50
ABT,1980-03-19,0.0,0.5155349969863892,0.5032600164413452,0.5120279788970947,0.2072866410017013,2523497,False,0.0137951200056753,,,0.5028102589842954,0.0010553611360095,,,,50
ABT,1980-03-20,0.0,0.5137810111045837,0.4997529983520508,0.4997529983520508,0.2023172825574875,4654925,False,-0.0242652967633773,,,0.502519091305034,0.0006717965426548,,,,50
ABT,1980-03-21,0.0,0.5067669749259949,0.4997529983520508,0.5050129890441895,0.2044466733932495,1333034,False,0.0104701767577019,,,0.5027566053754298,0.0007832275684004,,,,50
ABT,1980-03-24,0.0,0.4944919943809509,0.4839709997177124,0.4892320036888122,0.1980579793453216,4106029,True,-0.0317473276914236,,,0.5014685480719424,-0.0003972766143462,,0.021344745034675035,0.2419595737648071,40
ABT,1980-03-25,0.0,0.4997529983520508,0.4839709997177124,0.4874779880046844,0.1973478645086288,8575613,False,-0.0035916855251638,,,0.5001361137798226,-0.0014575671640715,,0.020370066358244555,0.2307174726816991,40
ABT,1980-03-26,0.0,0.4962460100650787,0.4874779880046844,0.4874779880046844,0.1973478645086288,3728217,False,0.0,,,0.4989305779917142,-0.0022716686812173,,0.017581166338656112,0.19854984996759795,42
ABT,1980-03-27,0.0,0.4909850060939789,0.4787110090255737,0.4909850060939789,0.198767676949501,4277113,False,0.0071684532338581,,,0.4981738568585965,-0.0026038474162314,,0.016726802072566563,0.18869547470174164,42
ABT,1980-03-28,0.0,0.5085210204124451,0.4909850060939789,0.5067669749259949,0.2051567286252975,2644682,False,0.0316376925635706,,,0.4989922490554916,-0.0015754674594436,,0.02275257749852035,0.258197740505658,39
ABT,1980-03-31,0.0,0.5155349969863892,0.5067669749259949,0.5137810111045837,0.2079962641000747,4056129,True,0.0137458438310742,,,0.5004007025839766,-0.000192278368404,,0.013917223721657677,0.15628934477848946,43
ABT,1980-04-01,0.0,0.5225489735603333,0.5120279788970947,0.5155349969863892,0.2087064236402511,7584748,False,0.0034080643178881,,,0.501842063955635,0.0010335270965533,,0.012515869026955001,0.14012589367188355,44
ABT,1980-04-02,0.0,0.5207949876785278,0.5120279788970947,0.5190420150756836,0.2101260721683502,4932938,False,0.0067796432383791,,,0.5034801545384968,0.0022619000338106,,0.011309322254323356,0.12620938856365863,44
ABT,1980-04-03,0.0,0.5190420150756836,0.5155349969863892,0.5190420150756836,0.2101260721683502,3279120,False,0.0,,,0.5049622364944193,0.0031985238446669,0.0122747847012111,0.012548283222810786,0.14049976423574254,44
ABT,1980-04-07,0.0,0.5190420150756836,0.5102739930152893,0.5190420150756836,0.2101260721683502,2701710,True,0.0,61.36401735700439,,0.506303167787873,0.0038958955045153,0.01189900296075,0.0057437729555741565,0.06201544515176323,47
ABT,1980-04-08,0.0,0.5172880291938782,0.5050129890441895,0.5172880291938782,0.209416002035141,5004223,False,-0.0033849979864984,58.139625880991446,,0.5073493450646354,0.0042579525408391,0.0116485059261322,0.0038659185423724133,0.04035596942599032,48
ABT,1980-04-09,0.0,0.5243020057678223,0.5137810111045837,0.5243020057678223,0.2122555375099182,1632432,False,0.0134680293762707,58.13906334607342,,0.5089638841792246,0.0050526112841329,0.0115232212202889,0.0067442499576566796,0.07355510828456883,47
ABT,1980-04-10,0.0,0.5470979809761047,0.5313159823417664,0.5470979809761047,0.2214840948581695,3079522,False,0.042560045469781,77.55083424207862,,0.5125957029217846,0.0074361099026547,0.0121495042528424,0.019039070281859537,0.21536554922858786,41
ABT,1980-04-11,0.0,0.5628799796104431,0.5506049990653992,0.5541120171546936,0.2243236899375915,4220085,False,0.0127389526864496,77.99994697398186,,0.516549637610633,0.0097783056105847,0.0127757915428706,0.01810747397537297,0.2046203671501954,41
ABT,1980-04-14,0.0,0.5453439950942993,0.5348230004310608,0.5400840044021606,0.218644693493843,4597897,True,-0.0256421721711061,79.59125700800381,0.5127289488911628,0.5187910058764927,0.010382881793398,0.012650579214096,0.02504073757601469,0.28458974795136355,38
ABT,1980-04-15,0.0,0.5453439950942993,0.5383300185203552,0.5453439950942993,0.2207740694284439,2423698,False,0.0096920880426368,82.35268045933499,0.514920850098133,0.5213198619924744,0.0111578295497511,0.0120242919240679,0.024230960894006275,0.27524965307289334,38
ABT,1980-04-16,0.0,0.5541120171546936,0.5365769863128662,0.5365769863128662,0.217224895954132,4904423,False,-0.0162067301126065,75.00025038354208,0.5164990499615669,0.5227729214515593,0.010938465073734,0.0126505068370274,0.026835805912467932,0.3052943557133794,37
ABT,1980-04-17,0.0,0.5348230004310608,0.5295630097389221,0.5313159823417664,0.2150950133800506,2644682,False,-0.0098531345159968,70.17537425468849,0.5174634501338005,0.5235865462982456,0.0102222622179208,0.012274791087423,0.016599115928012408,0.18722272211291188,42
ABT,1980-04-18,0.0,0.5365769863128662,0.5278090238571167,0.5278090238571167,0.2136754095554351,2388055,False,-0.0066223935435514,61.99989258708095,0.5188662514090538,0.5239886870181382,0.0092648842356116,0.0116485016686575,0.013057900651796248,0.1463777738700046,44
