Ticker,Date,Open,High,Low,Close,Adj Close,Volume,is_gap,log_return,RSI,SMA_20,EMA_20,MACD,ATR,Volatility,Volatility_Norm,AdaptiveWindow
ABC,1995-04-04,2.9375,2.96875,2.8125,2.953125,2.2621889114379883,40387200,False,,,,2.953125,0.0,,,,50
ABC,1995-04-05,2.90625,2.96875,2.84375,2.84375,2.178405523300171,12236800,False,-0.037740327982847,,,2.942708333333333,-0.0087250712250708,,,,50
ABC,1995-04-06,2.84375,2.9375,2.84375,2.890625,2.214313268661499,3776000,False,0.0163491380015294,,,2.9377480158730163,-0.0117222059885877,,,,50
ABC,1995-04-07,2.90625,2.90625,2.84375,2.84375,2.178405523300171,1920800,False,-0.0163491380015294,,,2.92879582388511,-0.0176761183419,,,,50
ABC,1995-04-10,2.84375,2.90625,2.84375,2.875,2.2023441791534424,2047200,True,0.0109290705321902,,,2.923672412086528,-0.0196465497487183,,,,50
ABC,1995-04-11,2.84375,2.90625,2.84375,2.859375,2.190373182296753,4096800,False,-0.0054496047675647,,,2.917548849030668,-0.0222128814805708,,0.021793984902069928,0.13152403466935875,44
ABC,1995-04-12,2.84375,2.875,2.84375,2.859375,2.190373182296753,2457600,False,0.0,,,2.9120084824563186,-0.0239704019943518,,0.013016590304234988,0.07708513556748064,46
ABC,1995-04-13,2.84375,2.875,2.84375,2.875,2.2023441791534424,2297600,False,0.0054496047675646,,,2.908483865079526,-0.0238277710351275,,0.010491185038659,0.061422141166163166,47
ABC,1995-04-17,2.84375,2.953125,2.84375,2.953125,2.2621889114379883,2233600,True,0.0268112574506567,,,2.912735401738619,-0.0172122878501506,,0.012377580758954268,0.07312188932476817,47
ABC,1995-04-18,2.890625,2.953125,2.875,2.9375,2.2502222061157227,2441600,False,-0.0053050522296932,,,2.9150939349063694,-0.0130795042966762,,0.01335926754063687,0.0792104782633182,46
ABC,1995-04-19,2.875,2.90625,2.8125,2.84375,2.178405523300171,1422400,False,-0.0324352757531538,,,2.9082992744390963,-0.0171711467627955,,0.021346706429434356,0.12874993725686962,44
ABC,1995-04-20,2.8125,2.8125,2.71875,2.734375,2.0946204662323,1023200,False,-0.0392207131532812,,,2.8917350578258487,-0.0289062381905211,,0.027236811265933573,0.16528137256145964,43
ABC,1995-04-21,2.71875,2.8125,2.71875,2.796875,2.142497301101685,2803200,False,0.0225998319172409,,,2.8827007666043394,-0.0327852273354287,,0.030398400422067578,0.18489008801271953,42
ABC,1995-04-24,2.75,2.8125,2.75,2.75,2.106590032577514,644800,True,-0.0169018108026032,,,2.870062598356307,-0.0391900168098096,0.0870535714285714,0.02449078928481445,0.14825007564351578,44
ABC,1995-04-25,2.75,2.8125,2.75,2.8125,2.154466152191162,484800,False,0.0224728558520585,40.42553191489362,,2.864580446131897,-0.0387756493973188,0.0803571428571428,0.029637701170108926,0.1801721014436224,42
ABC,1995-04-26,2.75,2.8125,2.75,2.75,2.106590032577514,151200,False,-0.0224728558520586,43.18181818181818,,2.853668022690764,-0.0429948698075062,0.0758928571428571,0.027928445514106923,0.16957100619158033,43
ABC,1995-04-27,2.75,2.8125,2.75,2.78125,2.1305270195007324,3552000,False,0.0112995552539334,41.860465116279066,,2.8467710681487866,-0.0433176793048608,0.0736607142857142,0.021658592635747095,0.13068430872980247,44
ABC,1995-04-28,2.78125,2.8125,2.765625,2.765625,2.118557929992676,1076000,False,-0.005633817718256,43.90243902439024,,2.839042871182236,-0.0443233827081459,0.0725446428571428,0.018907007240895394,0.11361850657052826,45
ABC,1995-05-01,2.8125,2.8125,2.765625,2.765625,2.118557929992676,2287200,True,0.0,41.02564102564102,,2.832050692974404,-0.0446062171955272,0.0714285714285714,0.017051819807203848,0.10211231753093354,45
