Ticker,Date,Open,High,Low,Close,Adj Close,Volume,is_gap,log_return,RSI,SMA_20,EMA_20,MACD,ATR,Volatility,Volatility_Norm,AdaptiveWindow,AdaptivePatch
AAP,2001-11-29,13.386667251586914,14.466667175292969,13.359999656677246,13.880000114440918,12.254584312438965,371100,False,,,,13.880000114440918,0.0,,,,50,48
AAP,2001-11-30,13.880000114440918,14.266667366027832,13.880000114440918,14.266667366027832,12.59597110748291,165300,False,0.0274769128798862,,,13.916825566973005,0.0308452508388406,,,,50,48
AAP,2001-12-03,14.233332633972168,14.233332633972168,13.783332824707031,13.783332824707031,12.169238090515137,127500,True,-0.0344657099566048,,,13.904111972471483,0.0161036434893926,,,,50,48
AAP,2001-12-04,13.783332824707031,13.783332824707031,13.233332633972168,13.233332633972168,11.683646202087402,95400,False,-0.0407211959745396,,,13.840228225947738,-0.0395042252730917,,,,50,48
AAP,2001-12-05,13.43333339691162,14.783332824707031,13.43333339691162,14.666666984558104,12.94913101196289,598200,False,0.1028385790507836,,,13.918936679148729,0.0317186089372079,,,,50,48
AAP,2001-12-06,14.733332633972168,14.733332633972168,14.56999969482422,14.57333278656006,12.866727828979492,157200,False,-0.0063839412316828,,,13.981260117949804,0.0797130460544135,,0.05861399507358233,0.3045624572059135,37,40
AAP,2001-12-07,14.583333015441896,14.666666984558104,14.466667175292969,14.666666984558104,12.94913101196289,215100,False,0.0063839412316828,,,14.046536962388693,0.1238525775842109,,0.057772096879960176,0.30007078326592407,37,40
AAP,2001-12-10,14.633333206176758,14.640000343322754,14.58666706085205,14.616666793823242,12.90498161315918,119100,True,-0.0034152741853827,,,14.100835041572934,0.1530347870422748,,0.053939723613944106,0.2796244023879503,38,40
AAP,2001-12-11,14.600000381469728,14.710000038146973,14.58666706085205,14.58666706085205,12.878497123718262,378600,False,-0.0020543774582116,,,14.147104757694754,0.1717612141921503,,0.04684289090166264,0.24176156007316355,40,40
AAP,2001-12-12,14.583333015441896,14.583333015441896,14.036666870117188,14.100000381469728,12.448822021484377,114600,False,-0.0339330292410679,,,14.142618626625705,0.1456531104506719,,0.015316087923297923,0.07356055854843878,47,48
AAP,2001-12-13,14.083333015441896,14.266667366027832,13.966667175292969,13.966667175292969,12.331104278564451,113700,False,-0.0095011282147503,,,14.125861345546394,0.112901911750793,,0.015303376655841194,0.07349274171593795,47,48
AAP,2001-12-14,13.949999809265137,13.949999809265137,13.516667366027832,13.630000114440918,12.033859252929688,233400,False,-0.0244005925259827,,,14.078636466393492,0.0590988775817695,,0.013948909737126714,0.06626642408340708,47,48
AAP,2001-12-17,13.66333293914795,14.0,13.66333293914795,13.666666984558104,12.066241264343262,106200,True,0.0026872942606793,,,14.039401277647263,0.0191970042383857,,0.015373154906354089,0.07386502087246918,47,48
AAP,2001-12-18,13.68333339691162,13.866666793823242,13.666666984558104,13.666666984558104,12.066241264343262,101400,False,0.0,,,14.003902773543537,-0.0122839165205412,0.4652382305690218,0.015775726445268003,0.07601281036057991,46,48
AAP,2001-12-19,13.666666984558104,13.68333339691162,13.579999923706056,13.68333339691162,12.080949783325195,157800,False,0.0012182386574058,47.61904981822478,,13.97337235672145,-0.0354789535482495,0.3935715130397246,0.011340323541060548,0.052349161015439,47,48
AAP,2001-12-20,13.733332633972168,14.229999542236328,13.733332633972168,14.100000381469728,12.448822021484377,97200,False,0.0299961878226479,47.99679327366916,,13.98543216860224,-0.0200089928667637,0.4050000054495671,0.019273113188519028,0.09467197961849085,46,48
AAP,2001-12-21,14.18333339691162,15.300000190734863,14.166666984558104,15.113332748413086,13.343487739562988,659400,False,0.0694024543717759,64.17909628323424,,14.092851271441369,0.0731749998206687,0.4561903817313053,0.02996175517827979,0.15169775190662155,43,40
AAP,2001-12-24,15.100000381469728,15.350000381469728,15.06666660308838,15.266667366027832,13.478867530822754,50700,True,0.0100946348306696,73.68012101584007,,14.204643280449602,0.1575803197151799,0.4371427808489113,0.029019173719998122,0.14666891516061809,44,48
AAP,2001-12-26,15.300000190734863,15.653332710266112,15.266667366027832,15.333333015441896,13.53772258758545,378000,True,0.0043569635997108,61.3895049390095,,14.31213754092506,0.2272321142329136,0.3540474346705839,0.028243095888438374,0.1425284043508456,44,48
AAP,2001-12-27,15.75,15.883333206176758,15.399999618530272,15.649999618530272,13.81731128692627,349200,False,0.0204421926027628,67.08994660938566,14.322500085830688,14.43955297688746,0.3044742222725709,0.3816665240696492,0.02573105349020965,0.1291262193102437,44,48
AAP,2001-12-28,15.733332633972168,15.733332633972168,15.633333206176758,15.68333339691162,13.8467378616333,295500,False,0.0021274243439612,66.45091200888864,14.412666749954225,14.558008254985,0.364180856507593,0.3745236396789546,0.027815441454272255,0.14024679323466,44,48
AAP,2001-12-31,15.699999809265137,16.583332061767578,15.56666660308838,16.583332061767578,14.64134407043457,255900,True,0.0557996409739463,74.95768976431165,14.528499984741211,14.75089623658334,0.4786041146402642,0.4414283207484649,0.021987221373984085,0.10915222093426778,45,48
AAP,2002-01-02,16.166667938232422,16.166667938232422,15.883333206176758,15.92666721343994,14.061578750610352,132300,True,-0.040403145657867,64.67154391338903,14.635666704177856,14.862874424855397,0.5104142678446806,0.4826187406267433,0.034746071239552506,0.177222913898757,42,40
AAP,2002-01-03,15.899999618530272,15.903332710266112,15.100000381469728,15.100000381469728,13.331716537475586,89700,False,-0.0533002683470418,60.190223148254326,14.729000091552734,14.885457849294855,0.4635751332710907,0.5023806435721253,0.04461590137474351,0.22988018189885492,40,40
AAP,2002-01-04,15.100000381469728,15.199999809265137,13.666666984558104,14.166666984558104,12.507681846618652,346500,False,-0.0638028951233238,51.752335570068254,14.704000091552734,14.817001576462786,0.3471409519196733,0.5904758317129947,0.049191114336404,0.2542897423248932,39,40
AAP,2002-01-07,14.166666984558104,14.366666793823242,13.283332824707031,13.93333339691162,12.301673889160156,601500,True,-0.0166076616118498,52.70672304978044,14.672000122070312,14.732842702219818,0.2333480626506681,0.6357139859880714,0.04778572078160052,0.2467917221921014,40,40
AAP,2002-01-08,13.850000381469728,13.93333339691162,13.5,13.699999809265137,12.095664978027344,442200,False,-0.0168882195375035,50.287352069424905,14.623666763305664,14.63447671241461,0.1229213468282175,0.6402378082275383,0.021265002093986084,0.1052990549059999,45,48
AAP,2002-01-09,13.716667175292969,13.866666793823242,13.699999809265137,13.733332633972168,12.125092506408691,60000,False,0.0024299440577066,50.57142016351982,14.57950005531311,14.548653466848664,0.0376629048148569,0.6378568921770359,0.02778417972155009,0.14008000642925905,44,48
AAP,2002-01-10,13.733332633972168,14.133333206176758,13.733332633972168,14.033332824707031,12.389960289001465,216300,False,0.0216094243623127,52.86103202367027,14.55183334350586,14.499575310454222,-0.0056325875850209,0.6590473992483951,0.031746336367714,0.1612188043130774,43,40
AAP,2002-01-11,14.333333015441896,14.75,14.31666660308838,14.5,12.801982879638672,340800,False,0.0327135808483575,53.24324148775728,14.571833324432372,14.499615757077631,-0.0022623572471971,0.6711903299604136,0.02233773914912923,0.1110222944990403,45,48
AAP,2002-01-14,14.5,14.56666660308838,14.300000190734863,14.300000190734863,12.62540054321289,230700,True,-0.0138893705464058,42.403491660542905,14.588499975204469,14.480604750759271,-0.0155504822829009,0.6045236587524409,0.021715391647895613,0.10770196185777184,45,48
AAP,2002-01-15,14.75,15.449999809265137,14.75,15.33666706085205,13.540669441223145,1030200,False,0.0699870071533802,50.561195030411575,14.673833322525024,14.56213449457763,0.0569128792771955,0.6664283616202213,0.03196519614868949,0.16238645947870972,43,40
AAP,2002-01-16,15.3100004196167,15.783332824707031,15.166666984558104,15.633333206176758,13.802594184875488,526200,False,0.0191588509009516,52.31958994742351,14.772166633605956,14.664153419491832,0.1367032638384753,0.6828569684709819,0.030154327877016024,0.1527251608962353,43,40
AAP,2002-01-17,15.666666984558104,15.93333339691162,15.666666984558104,15.733332633972168,13.890884399414062,42900,False,0.0063762674958065,50.66666442870993,14.87549991607666,14.765980011347104,0.2056363882751402,0.6649998256138391,0.031440322862718265,0.15958616880431056,43,40
AAP,2002-01-18,15.699999809265137,16.0,15.56666660308838,15.766667366027832,13.920315742492676,70500,False,0.0021165108959847,50.66667195638183,14.979666614532473,14.861283568935743,0.259959568231098,0.6888093948364254,0.032017596139116,0.16266602258175167,43,40
AAP,2002-01-22,15.770000457763672,15.770000457763672,15.233332633972168,15.56666660308838,13.74373722076416,130800,True,-0.0127660918004764,40.84085203837999,15.052999925613404,14.928462905521709,0.2836034851902411,0.6545238494873045,0.03175170261818971,0.16124743419683268,43,40
AAP,2002-01-23,15.600000381469728,15.716667175292969,15.56666660308838,15.633333206176758,13.802594184875488,38700,False,0.0042733134086853,47.04300511888336,15.078999948501586,14.995593410346,0.3042141065847659,0.6152382578168593,0.011401973153514398,0.052678072467877264,47,48
AAP,2002-01-24,15.666666984558104,15.733332633972168,15.333333015441896,15.416666984558104,13.611303329467772,125100,False,-0.0139559841937462,53.63984489533369,15.0864999294281,15.035695655509056,0.2996112867894176,0.584762028285435,0.009774792948584797,0.043996781811219556,48,48
AAP,2002-01-25,15.466667175292969,15.766667366027832,15.31666660308838,15.633333206176758,13.802594184875488,88800,False,0.0139559841937462,70.18347552264187,15.101499938964844,15.09261351747741,0.3098746304203121,0.5073811667306077,0.01190715706955727,0.05537331691403648,47,48
