Ticker,Date,Open,High,Low,Close,Adj Close,Volume,is_gap,log_return,RSI,SMA_20,EMA_20,MACD,ATR
ADBE,1986-08-13,0.0,0.21875,0.2109380066394806,0.2109380066394806,0.1980571895837783,18899200,False,,,,0.2109380066394806,0.0,
ADBE,1986-08-14,0.0,0.2304690033197403,0.2226559966802597,0.2226559966802597,0.2090595513582229,4160000,False,0.05406332083588461,,,0.21205400569098337,0.0009347684363014697,
ADBE,1986-08-15,0.0,0.2226559966802597,0.21875,0.21875,0.2053921818733215,4332800,False,-0.017697912271083888,,,0.21269171943469925,0.001344894758781301,
ADBE,1986-08-18,0.0,0.21875,0.2109380066394806,0.2109380066394806,0.1980571895837783,2828800,True,-0.036365408564800625,,,0.21252469916848796,0.0010277134070783844,
ADBE,1986-08-19,0.0,0.21875,0.2148440033197403,0.2148440033197403,0.2017245441675186,2060800,False,0.018347298788212063,,,0.21274558527813103,0.0010790871441173078,
ADBE,1986-08-20,0.0,0.2265630066394806,0.2148440033197403,0.2148440033197403,0.2017245441675186,684800,False,0.0,,,0.21294543461542714,0.0011070399336023107,
ADBE,1986-08-21,0.0,0.234375,0.2226559966802597,0.2226559966802597,0.2090595513582229,883200,False,0.03571602204767259,,,0.2138702500501731,0.001739503385079555,
ADBE,1986-08-22,0.0,0.2304690033197403,0.2226559966802597,0.2226559966802597,0.2090595513582229,1734400,False,0.0,,,0.21470698782446707,0.0022151997828457337,
ADBE,1986-08-25,0.0,0.2226559966802597,0.2148440033197403,0.2148440033197403,0.2017245441675186,627200,True,-0.035716022047672574,,,0.21472003691925498,0.0019394729912781128,
ADBE,1986-08-26,0.0,0.2226559966802597,0.2148440033197403,0.2148440033197403,0.2017245441675186,793600,False,0.0,,,0.2147318432431107,0.0017013454709185472,
ADBE,1986-08-27,0.0,0.21875,0.2148440033197403,0.2148440033197403,0.2017245441675186,2540800,False,0.0,,,0.21474252515517064,0.0014953897729625687,
ADBE,1986-08-28,0.0,0.21875,0.2070309966802597,0.2070309966802597,0.1943887025117874,1555200,False,-0.03704334837296991,,,0.2140080938718458,0.0006937272033466502,
ADBE,1986-08-29,0.0,0.21875,0.2070309966802597,0.2070309966802597,0.1943887025117874,1548800,False,0.0,,,0.2133436084250281,5.7738270418494775e-05,
ADBE,1986-09-02,0.0,0.2304690033197403,0.2226559966802597,0.2226559966802597,0.2090595513582229,1068800,True,0.07275937042064244,,,0.21423050254457396,0.0008052371033617778,0.01088156976870128
ADBE,1986-09-03,0.0,0.234375,0.2226559966802597,0.2226559966802597,0.2090595513582229,403200,False,0.0,58.82326012977148,,0.21503293055749642,0.0013817078459428533,0.01116064190864563
ADBE,1986-09-04,0.0,0.2578130066394806,0.25,0.25,0.2347338646650314,1804800,False,0.11583323549784237,66.66707841812598,,0.21836312764725865,0.003998900768389435,0.012276785714285714
ADBE,1986-09-05,0.0,0.2578130066394806,0.2460940033197403,0.2460940033197403,0.2310663014650344,2137600,False,-0.015747692936023388,66.66707841812598,,0.22100416342559023,0.0056922470463152686,0.012834857617105757
ADBE,1986-09-08,0.0,0.2539060115814209,0.2421880066394806,0.2421880066394806,0.2273988872766494,492800,True,-0.015999000606842194,70.00025940277851,,0.2230216723031036,0.006642484457133169,0.013113858444350106
ADBE,1986-09-09,0.0,0.2617189884185791,0.25,0.25,0.2347338646650314,499200,False,0.0317466935428656,71.42874789348257,,0.22559103684566517,0.007934453586024709,0.013950929045677185
ADBE,1986-09-10,0.0,0.2734380066394806,0.2617189884185791,0.2617189884185791,0.245737224817276,934400,False,0.045810391604402104,75.00026623699989,0.22460945025086404,0.22903179413832364,0.00979110706699704,0.01478800071137292
ADBE,1986-09-11,0.0,0.2421880066394806,0.2304690033197403,0.2304690033197403,0.2163955271244049,1798400,False,-0.12715489593106363,53.333564759360165,0.225586000084877,0.2291686712032205,0.008641294235748942,0.0156250713127
ADBE,1986-09-12,0.0,0.2421880066394806,0.234375,0.234375,0.2200629413127899,1286400,False,0.01680572503263113,54.838845832434515,0.22617195025086403,0.22966451204100902,0.007953556918116639,0.015904071075575694
ADBE,1986-09-15,0.0,0.2695310115814209,0.2578130066394806,0.2578130066394806,0.2420697659254074,998400,True,0.09531237124660501,65.71435266600582,0.22812510058283805,0.23234532105038727,0.009193791094424614,0.017857215234211514
ADBE,1986-09-16,0.0,0.28125,0.2695310115814209,0.2695310115814209,0.2530720829963684,1254400,False,0.04444838761925788,68.4209517161028,0.23105475082993507,0.23588681538667616,0.010995481614314434,0.018973286662782942
ADBE,1986-09-17,0.0,0.296875,0.2890630066394806,0.2890630066394806,0.2714115381240845,1356800,False,0.06996189867376267,72.09306926318865,0.2347657009959221,0.2409512145536099,0.013839865740064045,0.020647428929805756
ADBE,1986-09-18,0.0,0.3007810115814209,0.2890630066394806,0.2890630066394806,0.2714115381240845,352000,False,0.0,75.61003862620413,0.2384766511619091,0.2455332899903595,0.015910652553798726,0.020647357617105757
ADBE,1986-09-19,0.0,0.3007810115814209,0.2890630066394806,0.2890630066394806,0.2714115381240845,1024000,False,0.0,75.61003862620413,0.24179700165987014,0.2496789772902758,0.017351745897279808,0.02064728630440576
ADBE,1986-09-22,0.0,0.2890630066394806,0.2773439884185791,0.2773439884185791,0.2604081332683563,780800,True,-0.04138611625429853,67.50015902520742,0.24453140124678613,0.25231374025487613,0.01734821648327106,0.019810215703078678
ADBE,1986-09-23,0.0,0.28125,0.2695310115814209,0.2695310115814209,0.2530720829963684,1798400,False,-0.02857578241946402,64.28567860412264,0.24726575165987014,0.25395348038121374,0.01652449338861034,0.019810214638710022
ADBE,1986-09-24,0.0,0.2851560115814209,0.2734380066394806,0.2734380066394806,0.2567405998706817,1312000,False,0.014391874968347276,58.33345695694338,0.2501954518258572,0.25580914954866774,0.01600248209812466,0.018415071070194244
ADBE,1986-09-25,0.0,0.28125,0.265625,0.265625,0.2494047880172729,1657600,False,-0.02898900493868948,56.75658901237937,0.25273450165987016,0.25674399244879464,0.014787874636069065,0.018694070833069936
ADBE,1986-09-26,0.0,0.2773439884185791,0.265625,0.265625,0.2494047880172729,768000,False,0.0,58.33303663880705,0.25566420182585714,0.25758980269176657,0.013667736315244094,0.01869414108140128
ADBE,1986-09-29,0.0,0.2773439884185791,0.2695310115814209,0.2695310115814209,0.2530720829963684,473600,True,0.014597129970342106,57.14265317666445,0.2587892025709152,0.25872706068125745,0.012945968055392054,0.018136141555649892
ADBE,1986-09-30,0.0,0.2851560115814209,0.2695310115814209,0.2695310115814209,0.2530720829963684,192000,False,0.0,53.12475935009087,0.2611329533159733,0.2597560083860349,0.01223294770302491,0.01757806965282985
ADBE,1986-10-01,0.0,0.2851560115814209,0.2695310115814209,0.2695310115814209,0.2530720829963684,371200,False,0.0,70.83262405328,0.26347670406103135,0.2606869610713098,0.011534906712389381,0.01646199928862708
ADBE,1986-10-02,0.0,0.2851560115814209,0.2695310115814209,0.2695310115814209,0.2530720829963684,224000,False,0.0,69.56459147944162,0.2644532546401024,0.26152925159608226,0.010856556572006681,0.016740999051502774
ADBE,1986-10-03,0.0,0.28125,0.2695310115814209,0.2695310115814209,0.2530720829963684,44800,False,0.0,58.82273481420448,0.2656251050531864,0.2622913239756383,0.010201364221883391,0.015066925968442644
ADBE,1986-10-06,0.0,0.2851560115814209,0.2734380066394806,0.2734380066394806,0.2567405998706817,128000,True,0.014391874968347276,53.33378429032001,0.2671876050531864,0.2633529128007661,0.009883451140556387,0.014508926442691259
ADBE,1986-10-07,0.0,0.2851560115814209,0.2734380066394806,0.2734380066394806,0.2567405998706817,198400,False,0.0,30.00128165614386,0.26835950538516046,0.2643133979282627,0.00952174201825684,0.013392784765788488
ADBE,1986-10-08,0.0,0.2851560115814209,0.2734380066394806,0.2734380066394806,0.2567405998706817,204800,False,0.0,30.00128165614386,0.26894545629620553,0.265182408281712,0.009129841799722926,0.013392784765788488
ADBE,1986-10-09,0.0,0.2851560115814209,0.2734380066394806,0.2734380066394806,0.2567405998706817,793600,False,0.0,30.00128165614386,0.27109390646219256,0.26596865574435663,0.00871875368776931,0.013392784765788488
ADBE,1986-10-10,0.0,0.2851560115814209,0.2734380066394806,0.2734380066394806,0.2567405998706817,224000,False,0.0,42.85821711264098,0.2730470567941666,0.2666800224962732,0.00829731709079401,0.013392712388719832
ADBE,1986-10-13,0.0,0.2851560115814209,0.2773439884185791,0.2773439884185791,0.2604081332683563,454400,True,0.014183907451116834,66.66662428383611,0.27402360588312147,0.2676956382983976,0.008184163692740998,0.013392642140388489
ADBE,1986-10-14,0.0,0.2890630066394806,0.2773439884185791,0.2773439884185791,0.2604081332683563,480000,False,0.0,59.99893192550943,0.2744142547249794,0.2686145287860339,0.008002243922839103,0.013113643441881453
ADBE,1986-10-15,0.0,0.2890630066394806,0.2773439884185791,0.2773439884185791,0.2604081332683563,352000,False,0.0,100.0,0.2738283038139343,0.2694459058938954,0.007768520525647138,0.012834644743374415
ADBE,1986-10-16,0.0,0.2890630066394806,0.2773439884185791,0.2773439884185791,0.2604081332683563,352000,False,0.0,100.0,0.27324235290288923,0.27019810422957957,0.007496873755475197,0.01283464687211173
ADBE,1986-10-17,0.0,0.2890630066394806,0.2773439884185791,0.2773439884185791,0.2604081332683563,83200,False,0.0,100.0,0.27265640199184416,0.27087866462853194,0.007198610630634206,0.012834649000849043
ADBE,1986-10-20,0.0,0.2890630066394806,0.2773439884185791,0.2773439884185791,0.2604081332683563,44800,True,0.0,100.0,0.27265640199184416,0.2714944097513936,0.006882893246435262,0.012555650302342005
ADBE,1986-10-21,0.0,0.2929689884185791,0.2851560115814209,0.2851560115814209,0.2677429020404815,326400,False,0.027777055727642035,100.0,0.27343765199184417,0.27279551468758667,0.007180280126546756,0.012555650302342005
ADBE,1986-10-22,0.0,0.296875,0.2890630066394806,0.2890630066394806,0.2714115381240845,1100800,False,0.01360906052665663,100.0,0.2742189019918442,0.2743447996353861,0.007643118112729497,0.012276649475097656
ADBE,1986-10-23,0.0,0.3007810115814209,0.2929689884185791,0.2929689884185791,0.2750788033008575,742400,False,0.013421354224090945,100.0,0.2755861014127731,0.2761185319004521,0.008230227695533165,0.012276579226766313
ADBE,1986-10-24,0.0,0.3242189884185791,0.3164060115814209,0.3164060115814209,0.2970847189426422,1651200,False,0.07695973301758538,100.0,0.2781251519918442,0.27995543472721107,0.010466042148662702,0.013392650655337743
ADBE,1986-10-27,0.0,0.328125,0.3203130066394806,0.3203130066394806,0.3007532358169555,729600,True,0.012272766863456953,100.0,0.2806642517447472,0.2837990130045701,0.012410146614878104,0.013392720903669084
ADBE,1986-10-28,0.0,0.328125,0.3203130066394806,0.3203130066394806,0.3007532358169555,1804800,False,0.0,100.0,0.28320335149765014,0.28727653620789495,0.013791879212455671,0.013113720076424735
ADBE,1986-10-29,0.0,0.359375,0.3515630066394806,0.3515630066394806,0.3300950229167938,11667200,False,0.09309044728856802,100.0,0.2873049512505531,0.2933990572013793,0.017210138322096724,0.015066862106323242
ADBE,1986-10-30,0.0,0.375,0.3710939884185791,0.3710939884185791,0.348433256149292,2150400,False,0.05406613310904215,100.0,0.29238310009241103,0.30079857446016023,0.02125016166020982,0.01590393270765032
ADBE,1986-10-31,0.0,0.3710939884185791,0.3652339875698089,0.3652339875698089,0.3429310321807861,1990400,False,-0.01591733976418218,94.11705571846448,0.29716824889183047,0.306935280470603,0.023705790570678953,0.015485503843852456
ADBE,1986-11-03,0.0,0.3632810115814209,0.3515630066394806,0.3515630066394806,0.3300950229167938,1388800,True,-0.038148793344859905,82.75881664127475,0.30107449889183047,0.3111855401057342,0.024269002314402877,0.015624929751668657
ADBE,1986-11-04,0.0,0.3515630066394806,0.34375,0.34375,0.322759062051773,2003200,False,-0.022474454291769905,77.41920240989948,0.3045900985598564,0.3142869172385214,0.023810435460730528,0.015345928924424308
ADBE,1986-11-05,0.0,0.3515630066394806,0.3398439884185791,0.3398439884185791,0.3190913796424866,1094400,False,-0.011428588628811931,75.0,0.30791039764881134,0.31672092401757457,0.022868224774455326,0.015345928924424308
ADBE,1986-11-06,0.0,0.3554689884185791,0.3476560115814209,0.3476560115814209,0.3264264464378357,2329600,False,0.022727126109839454,76.4705037572659,0.31162129789590837,0.319667122833179,0.022492600303617938,0.015624927622931344
ADBE,1986-11-07,0.0,0.3632810115814209,0.3515630066394806,0.3515630066394806,0.3300950229167938,1094400,False,0.011175916810742382,77.14290198492478,0.31552754789590837,0.3227048260528268,0.022253650819090587,0.01590392632143838
ADBE,1986-11-10,0.0,0.3671880066394806,0.359375,0.359375,0.3374299108982086,2528000,True,0.021977256089076906,77.1428970024815,0.3196290984749794,0.3261972235716052,0.02243601578368659,0.01590392632143838
ADBE,1986-11-11,0.0,0.3632810115814209,0.359375,0.359375,0.3374299108982086,876800,False,0.0,76.470498477369,0.32373064905405047,0.32935701180288085,0.02232321322564995,0.015345856547355652
ADBE,1986-11-12,0.0,0.3671880066394806,0.359375,0.359375,0.3374299108982086,441600,False,0.0,75.75753091991248,0.3278321996331215,0.3322158678216541,0.021980439560799037,0.015066928097179957
ADBE,1986-11-13,0.0,0.3632810115814209,0.3554689884185791,0.3554689884185791,0.333762377500534,550400,False,-0.010928522162468242,67.85736083984375,0.3317384496331215,0.3344304507356469,0.02114980468798705,0.013392786894525801
ADBE,1986-11-14,0.0,0.3671880066394806,0.359375,0.359375,0.3374299108982086,448000,False,0.010928522162468151,67.85707181749888,0.3358400002121925,0.3368061220941567,0.02056958963244454,0.013392789023263114
ADBE,1986-11-17,0.0,0.3632810115814209,0.3554689884185791,0.3554689884185791,0.333762377500534,684800,True,-0.010928522162468242,65.51729036762765,0.3397462502121925,0.3385835379345779,0.019569003241892535,0.013392791152000427
